recencia_dias,frequencia_pedidos,valor_total,ticket_medio,tempo_entrega_dias,atraso_medio_dias,nota_media_review,frete_pct,parcelas,categoria_principal,metodo_pagamento,churn
177,2,268.5,134.25,19.9,0.0,3.4,16.5,10,moveis_decoracao,pix,1
114,4,252.44,63.11,13.2,2.6,3.6,11.0,5,moveis_decoracao,pix,0
397,6,164.19,27.36,8.8,0.6,4.7,23.1,9,telefonia,cartao_debito,1
44,3,242.98,80.99,18.5,0.0,4.5,24.0,8,informatica,boleto,0
197,2,825.05,412.52,21.7,2.2,4.1,18.9,1,cama_mesa_banho,cartao_credito,1
207,3,50.47,16.82,3.3,4.2,4.7,7.6,4,moveis_decoracao,cartao_credito,0
193,2,142.87,71.44,10.6,1.8,4.1,11.8,9,brinquedos,cartao_credito,0
369,4,152.09,38.02,18.9,0.0,2.8,13.4,8,moveis_decoracao,cartao_credito,0
171,1,33.34,33.34,12.4,0.0,3.0,9.5,2,relogios_presentes,boleto,0
389,4,598.95,149.74,9.1,0.0,4.7,12.8,3,relogios_presentes,cartao_credito,0
31,2,92.71,46.36,13.1,0.8,2.7,16.0,10,moveis_decoracao,cartao_credito,1
294,1,88.93,88.93,14.2,4.1,3.7,17.7,5,telefonia,cartao_credito,1
239,1,65.21,65.21,5.2,0.0,4.0,22.3,8,informatica,cartao_debito,0
100,1,141.83,141.83,12.5,0.0,3.1,14.5,5,telefonia,pix,1
95,1,251.76,251.76,14.2,3.1,2.4,12.8,2,brinquedos,cartao_credito,0
289,3,184.85,61.62,9.1,0.0,2.9,6.9,6,beleza_saude,pix,1
256,4,101.85,25.46,7.3,4.8,2.3,16.7,2,informatica,pix,0
246,1,243.27,243.27,8.8,0.1,4.7,11.9,10,brinquedos,pix,1
25,3,186.3,62.1,6.2,3.4,4.5,13.3,3,informatica,cartao_credito,0
241,6,394.07,65.68,17.1,1.5,3.3,11.2,9,relogios_presentes,cartao_credito,0
392,5,122.17,24.43,6.1,2.3,2.7,11.4,3,informatica,pix,1
11,2,114.82,57.41,13.1,0.1,5.0,18.9,1,telefonia,cartao_credito,0
190,1,312.43,312.43,9.8,0.2,4.5,14.3,1,telefonia,cartao_credito,0
200,5,90.43,18.09,7.8,1.5,3.5,24.0,2,cama_mesa_banho,cartao_credito,0
359,2,63.87,31.94,20.2,2.5,5.0,7.9,9,brinquedos,cartao_credito,1
116,2,182.54,91.27,11.2,1.8,4.2,22.1,1,brinquedos,cartao_credito,1
192,4,256.84,64.21,8.0,0.0,4.4,11.6,2,beleza_saude,cartao_credito,0
288,4,60.78,15.2,7.4,1.1,3.1,14.3,3,brinquedos,cartao_credito,0
28,1,333.78,333.78,14.0,0.0,2.6,17.6,10,informatica,boleto,0
321,2,56.82,28.41,17.0,0.0,2.5,20.8,9,relogios_presentes,cartao_debito,1
329,3,126.55,42.18,19.6,1.6,5.0,21.0,3,telefonia,cartao_credito,1
289,2,185.75,92.88,11.0,4.7,3.3,20.9,5,cama_mesa_banho,boleto,1
261,2,417.55,208.78,10.6,0.0,4.2,13.3,6,relogios_presentes,cartao_credito,0
300,1,433.26,433.26,12.8,5.4,4.6,25.5,3,telefonia,boleto,1
313,7,208.77,29.82,13.0,0.0,4.1,18.3,7,informatica,cartao_credito,0
361,1,140.76,140.76,7.4,3.6,3.9,2.0,3,telefonia,pix,1
174,3,146.51,48.84,20.8,1.6,3.9,15.0,4,brinquedos,cartao_credito,1
185,2,563.15,281.58,12.1,1.0,4.6,12.5,10,esporte_lazer,cartao_credito,0
256,3,374.6,124.87,15.2,4.0,3.1,12.9,5,cama_mesa_banho,boleto,1
81,3,236.7,78.9,14.5,0.0,3.7,18.6,10,moveis_decoracao,boleto,0
343,4,212.97,53.24,14.4,3.7,1.8,16.6,8,beleza_saude,cartao_credito,1
309,3,200.66,66.89,6.0,0.0,2.2,10.7,4,informatica,cartao_credito,1
254,2,48.93,24.46,12.0,0.0,2.8,23.8,1,telefonia,boleto,1
124,2,27.66,13.83,25.7,0.0,5.0,7.0,2,cama_mesa_banho,cartao_debito,0
142,4,160.73,40.18,21.5,4.5,3.8,6.6,4,esporte_lazer,boleto,0
176,3,83.2,27.73,12.9,3.4,4.8,8.2,8,telefonia,cartao_credito,0
266,2,214.63,107.32,9.8,0.0,4.5,17.4,8,beleza_saude,pix,0
312,3,204.49,68.16,2.0,1.9,4.4,17.0,5,beleza_saude,boleto,1
270,2,62.89,31.44,9.0,0.8,3.2,9.9,4,moveis_decoracao,boleto,1
372,3,217.39,72.46,11.5,0.0,4.2,11.2,8,moveis_decoracao,cartao_credito,0
384,2,225.34,112.67,10.1,2.9,4.4,14.7,1,moveis_decoracao,cartao_credito,1
283,2,221.36,110.68,10.5,0.0,5.0,8.3,5,beleza_saude,cartao_credito,1
151,3,123.07,41.02,15.7,0.0,3.8,19.6,2,telefonia,boleto,0
241,3,249.25,83.08,6.0,1.1,4.8,24.2,7,cama_mesa_banho,cartao_credito,0
172,2,259.56,129.78,13.6,0.7,4.0,13.7,7,cama_mesa_banho,boleto,1
253,4,247.86,61.96,11.3,0.0,3.4,16.8,9,beleza_saude,cartao_credito,0
325,1,155.71,155.71,6.7,0.0,5.0,15.4,10,brinquedos,pix,1
150,1,452.53,452.53,22.0,0.0,5.0,23.0,3,beleza_saude,cartao_credito,0
204,1,395.68,395.68,16.5,0.0,4.4,26.4,3,relogios_presentes,cartao_debito,1
23,5,193.82,38.76,7.3,0.0,3.4,12.6,5,moveis_decoracao,boleto,0
295,2,115.83,57.92,15.1,2.9,4.6,15.0,6,relogios_presentes,pix,1
198,4,106.98,26.74,3.7,1.8,4.4,19.9,8,beleza_saude,cartao_credito,0
186,2,263.04,131.52,8.0,0.0,5.0,16.8,3,relogios_presentes,cartao_credito,0
215,1,75.08,75.08,20.0,1.8,4.8,9.3,6,cama_mesa_banho,pix,1
90,3,274.96,91.65,14.1,0.2,3.2,3.9,10,brinquedos,pix,0
241,2,68.1,34.05,13.6,0.0,5.0,11.2,1,cama_mesa_banho,boleto,1
299,4,173.79,43.45,17.9,0.4,4.9,16.7,10,moveis_decoracao,cartao_credito,1
143,2,261.84,130.92,15.7,4.9,5.0,12.4,2,brinquedos,boleto,1
56,1,110.14,110.14,10.4,2.1,4.5,8.4,4,cama_mesa_banho,boleto,0
157,3,329.86,109.95,17.6,0.0,5.0,11.3,2,telefonia,pix,0
83,3,143.95,47.98,2.0,2.7,4.5,25.7,1,telefonia,cartao_credito,0
152,1,184.5,184.5,8.0,2.6,3.8,8.0,3,brinquedos,pix,1
252,2,43.35,21.68,11.4,1.1,4.2,12.9,7,beleza_saude,boleto,1
49,4,66.81,16.7,15.3,0.0,4.0,11.7,4,brinquedos,pix,0
300,3,45.5,15.17,10.1,0.0,4.4,26.5,7,informatica,pix,1
93,3,292.63,97.54,2.0,0.0,4.2,5.9,8,brinquedos,cartao_credito,0
358,1,139.5,139.5,2.0,1.0,3.8,10.1,7,beleza_saude,pix,1
294,3,350.49,116.83,11.6,0.0,3.9,15.2,7,esporte_lazer,boleto,0
112,4,35.7,8.93,9.1,0.0,4.1,15.8,3,informatica,boleto,0
227,2,242.18,121.09,6.5,2.1,2.3,21.5,9,esporte_lazer,cartao_credito,1
48,3,43.19,14.4,5.5,4.7,5.0,20.9,1,informatica,pix,0
44,3,101.71,33.9,12.8,1.4,4.4,10.5,9,informatica,cartao_credito,0
382,3,171.77,57.26,19.8,0.2,3.5,16.7,1,informatica,cartao_credito,1
321,3,136.57,45.52,12.8,0.5,4.7,13.7,7,telefonia,cartao_credito,0
65,4,221.43,55.36,19.9,3.3,3.6,12.0,8,moveis_decoracao,pix,0
116,3,122.5,40.83,9.8,1.5,3.6,20.9,10,brinquedos,cartao_credito,0
83,2,159.37,79.68,14.7,1.0,4.5,16.3,6,brinquedos,boleto,0
161,1,89.65,89.65,20.1,1.2,5.0,24.3,9,esporte_lazer,pix,0
120,1,270.65,270.65,11.1,0.0,4.4,17.6,3,telefonia,boleto,0
134,4,198.71,49.68,12.2,1.5,3.3,20.3,3,cama_mesa_banho,pix,0
214,4,240.47,60.12,9.8,0.0,3.7,2.0,10,esporte_lazer,cartao_credito,0
79,2,180.6,90.3,15.6,1.5,4.9,15.3,6,telefonia,cartao_credito,0
353,3,301.51,100.5,17.4,0.0,4.5,17.4,9,telefonia,cartao_credito,1
292,5,124.05,24.81,14.1,2.0,5.0,17.9,6,moveis_decoracao,pix,1
305,3,192.08,64.03,10.6,0.1,4.5,24.1,9,cama_mesa_banho,boleto,0
71,1,887.46,887.46,3.0,0.0,4.9,18.5,2,informatica,cartao_credito,0
284,2,79.6,39.8,11.7,0.0,5.0,7.5,7,moveis_decoracao,pix,0
335,5,362.61,72.52,10.8,6.0,2.7,18.0,3,informatica,boleto,1
74,2,650.84,325.42,13.4,0.0,5.0,19.8,7,cama_mesa_banho,pix,0
301,1,255.44,255.44,12.7,0.9,5.0,11.1,4,telefonia,cartao_credito,1
146,1,29.84,29.84,21.4,0.0,5.0,12.3,6,esporte_lazer,pix,0
316,2,82.32,41.16,7.8,3.9,3.1,19.5,10,moveis_decoracao,cartao_credito,1
193,2,223.11,111.56,2.5,2.5,4.5,14.8,2,telefonia,cartao_credito,0
321,1,182.23,182.23,5.1,1.0,4.3,21.4,8,relogios_presentes,cartao_credito,1
63,2,464.31,232.16,8.2,2.8,5.0,15.9,8,beleza_saude,boleto,0
158,6,473.78,78.96,18.5,1.1,4.6,2.0,4,beleza_saude,boleto,0
113,5,173.22,34.64,4.2,0.5,4.5,15.2,6,brinquedos,cartao_credito,0
103,1,181.84,181.84,5.0,0.0,4.9,12.4,10,telefonia,cartao_credito,0
126,4,129.44,32.36,14.5,0.0,4.0,18.5,6,relogios_presentes,cartao_credito,0
156,2,247.72,123.86,17.1,0.0,3.6,17.4,2,relogios_presentes,cartao_credito,1
55,4,97.92,24.48,2.7,0.5,4.6,9.2,7,cama_mesa_banho,cartao_debito,0
284,3,168.65,56.22,2.0,0.0,3.6,16.0,2,beleza_saude,pix,1
222,2,102.88,51.44,7.3,3.1,4.0,18.1,4,moveis_decoracao,cartao_credito,1
332,1,213.4,213.4,15.9,5.4,2.7,17.5,9,esporte_lazer,pix,1
283,3,348.34,116.11,12.9,0.0,4.2,20.7,8,beleza_saude,boleto,0
63,5,67.72,13.54,7.5,3.4,3.2,8.7,7,cama_mesa_banho,cartao_credito,0
32,6,161.33,26.89,16.4,0.2,4.1,13.9,3,informatica,pix,0
172,3,417.85,139.28,12.7,0.0,3.0,2.0,1,brinquedos,cartao_credito,0
195,6,496.63,82.77,11.4,0.0,4.1,21.9,9,relogios_presentes,cartao_credito,0
99,3,130.19,43.4,2.3,0.7,5.0,15.6,3,relogios_presentes,pix,1
313,4,106.22,26.56,7.4,0.0,3.5,14.3,10,informatica,pix,1
234,4,25.73,6.43,23.7,2.0,3.2,14.2,4,informatica,cartao_credito,1
300,4,372.43,93.11,10.0,0.0,4.9,17.9,6,telefonia,boleto,0
48,2,357.47,178.74,6.3,0.0,5.0,21.2,8,beleza_saude,pix,0
326,2,198.08,99.04,9.7,0.5,4.5,13.3,4,relogios_presentes,pix,1
86,3,695.57,231.86,12.7,0.0,3.6,17.5,8,cama_mesa_banho,cartao_credito,0
182,2,182.16,91.08,17.3,0.0,3.5,17.4,3,informatica,cartao_credito,1
178,1,379.74,379.74,15.7,0.4,3.8,2.0,5,beleza_saude,cartao_credito,1
329,2,135.25,67.62,7.9,0.0,4.0,10.8,9,moveis_decoracao,cartao_credito,1
114,1,156.87,156.87,19.6,4.1,2.4,17.6,4,cama_mesa_banho,pix,1
100,4,222.44,55.61,16.9,2.5,3.1,22.4,4,esporte_lazer,cartao_credito,0
139,3,103.73,34.58,9.3,0.0,5.0,23.2,1,moveis_decoracao,pix,1
147,4,316.5,79.12,11.2,0.5,4.3,7.7,9,esporte_lazer,cartao_credito,0
76,4,202.75,50.69,15.6,2.1,5.0,21.0,1,brinquedos,cartao_credito,0
74,4,50.23,12.56,18.4,1.0,5.0,21.2,5,esporte_lazer,cartao_credito,0
96,3,385.39,128.46,2.9,5.2,3.8,17.5,3,esporte_lazer,boleto,0
189,5,97.84,19.57,12.4,0.0,3.8,2.9,9,moveis_decoracao,cartao_credito,1
140,4,104.55,26.14,11.8,3.5,5.0,11.8,5,brinquedos,cartao_debito,0
159,1,156.22,156.22,8.6,0.0,4.9,15.6,5,telefonia,cartao_credito,0
289,6,252.08,42.01,8.5,0.0,5.0,13.6,6,beleza_saude,pix,0
100,2,231.62,115.81,18.3,4.7,4.1,2.0,6,cama_mesa_banho,cartao_credito,1
364,4,466.52,116.63,15.2,0.0,4.2,13.4,3,relogios_presentes,boleto,1
301,3,224.11,74.7,24.6,0.0,3.8,9.4,2,brinquedos,cartao_credito,1
74,4,63.71,15.93,8.6,0.4,4.0,18.5,2,esporte_lazer,pix,0
128,4,88.99,22.25,12.8,3.7,3.4,17.9,10,cama_mesa_banho,boleto,0
77,3,60.12,20.04,13.9,0.0,4.0,18.1,1,moveis_decoracao,cartao_credito,0
112,4,59.42,14.86,17.4,0.4,3.9,12.8,6,esporte_lazer,cartao_credito,1
149,2,144.12,72.06,20.2,0.0,3.6,15.1,8,relogios_presentes,cartao_credito,0
56,3,368.08,122.69,12.6,0.0,4.9,14.5,7,beleza_saude,boleto,0
10,3,202.0,67.33,5.4,3.0,2.7,20.5,9,esporte_lazer,pix,0
178,3,258.43,86.14,7.7,0.0,4.4,11.8,2,cama_mesa_banho,cartao_credito,0
281,3,313.12,104.37,12.9,0.0,3.2,10.5,4,relogios_presentes,cartao_credito,1
124,2,384.83,192.42,18.7,0.0,3.3,20.8,7,cama_mesa_banho,cartao_credito,0
344,3,112.24,37.41,3.3,0.0,3.3,19.9,1,esporte_lazer,boleto,1
150,2,352.39,176.2,5.0,2.4,4.6,17.8,5,telefonia,cartao_credito,0
360,2,323.19,161.6,16.5,1.4,1.8,24.5,8,informatica,cartao_credito,1
98,4,140.11,35.03,4.2,1.9,4.3,27.5,5,beleza_saude,boleto,0
218,1,107.37,107.37,5.2,0.6,4.1,22.4,8,brinquedos,cartao_credito,1
306,2,167.2,83.6,18.8,0.0,3.1,10.5,5,informatica,cartao_credito,1
28,4,458.1,114.52,10.7,0.0,4.3,20.0,2,brinquedos,cartao_credito,0
372,4,380.69,95.17,10.2,1.6,2.9,15.7,6,moveis_decoracao,cartao_debito,1
149,4,139.24,34.81,20.2,4.5,4.1,11.6,5,informatica,cartao_credito,0
201,2,359.14,179.57,5.6,0.0,2.8,10.6,9,cama_mesa_banho,pix,1
253,2,285.59,142.79,4.4,0.0,5.0,16.6,9,informatica,boleto,0
258,2,253.44,126.72,21.8,0.0,5.0,19.9,4,telefonia,boleto,1
14,2,435.06,217.53,13.4,2.6,4.3,23.3,10,telefonia,pix,0
347,3,229.59,76.53,16.1,0.4,3.1,19.0,9,cama_mesa_banho,cartao_debito,1
251,4,193.89,48.47,10.1,1.9,3.8,18.4,5,beleza_saude,cartao_credito,0
399,3,44.59,14.86,11.4,0.0,3.9,13.8,2,telefonia,boleto,1
191,2,311.45,155.72,7.8,2.0,4.3,16.3,8,relogios_presentes,cartao_credito,1
247,2,101.34,50.67,13.9,0.0,4.5,6.0,6,cama_mesa_banho,cartao_credito,0
179,3,90.69,30.23,17.0,0.0,4.3,18.4,7,moveis_decoracao,pix,0
356,1,198.26,198.26,13.2,2.8,4.4,17.6,7,moveis_decoracao,cartao_debito,1
333,2,89.33,44.66,18.4,0.4,3.9,26.5,8,telefonia,boleto,1
363,5,241.97,48.39,16.0,0.0,4.4,14.8,10,relogios_presentes,cartao_credito,1
204,3,215.83,71.94,5.7,1.2,3.5,22.1,4,relogios_presentes,pix,0
317,2,203.7,101.85,11.1,0.0,3.0,12.2,4,cama_mesa_banho,cartao_debito,1
146,2,167.25,83.62,9.3,1.6,5.0,25.2,2,brinquedos,pix,1
187,2,305.21,152.6,16.5,0.0,4.5,23.7,7,relogios_presentes,pix,0
305,7,242.6,34.66,14.8,0.1,5.0,21.8,8,moveis_decoracao,cartao_credito,0
37,2,239.94,119.97,12.8,3.3,3.8,15.4,8,moveis_decoracao,cartao_credito,0
285,2,108.21,54.1,18.1,2.1,5.0,13.7,2,informatica,cartao_credito,1
11,1,177.5,177.5,2.0,0.1,4.2,12.8,9,moveis_decoracao,cartao_credito,0
234,2,107.03,53.52,8.4,0.2,5.0,9.2,7,informatica,cartao_credito,1
193,1,175.71,175.71,8.9,0.0,4.1,17.8,10,beleza_saude,cartao_credito,1
190,1,118.28,118.28,13.5,0.0,4.3,13.5,1,telefonia,boleto,1
200,2,172.94,86.47,15.3,0.9,4.0,17.3,4,beleza_saude,pix,1
199,1,177.54,177.54,12.0,0.0,3.6,16.0,10,beleza_saude,pix,1
165,2,172.94,86.47,4.1,0.0,5.0,8.6,9,relogios_presentes,cartao_credito,0
183,1,309.51,309.51,14.4,1.7,4.1,21.4,7,beleza_saude,cartao_credito,1
229,1,263.43,263.43,12.8,3.8,4.9,15.6,10,cama_mesa_banho,cartao_debito,1
306,3,75.16,25.05,3.2,0.0,5.0,20.2,7,esporte_lazer,cartao_debito,0
223,2,161.1,80.55,10.2,2.7,5.0,8.0,5,informatica,cartao_debito,0
258,2,203.43,101.72,14.2,2.3,4.5,10.4,3,brinquedos,pix,1
335,4,114.95,28.74,21.9,0.0,2.6,12.6,7,informatica,cartao_credito,1
395,4,216.07,54.02,5.5,0.0,3.8,16.5,6,cama_mesa_banho,pix,1
47,5,124.13,24.83,16.7,5.0,4.1,14.4,4,informatica,cartao_credito,0
286,4,185.09,46.27,5.5,0.0,4.1,23.2,2,moveis_decoracao,cartao_credito,0
93,2,99.62,49.81,4.4,0.0,5.0,21.2,3,informatica,cartao_credito,0
82,3,172.31,57.44,4.7,5.4,5.0,10.6,6,esporte_lazer,pix,0
318,3,267.62,89.21,15.6,0.0,4.0,32.7,3,cama_mesa_banho,cartao_credito,0
32,2,290.83,145.42,12.8,3.9,5.0,14.5,6,brinquedos,cartao_credito,1
339,2,187.4,93.7,10.1,0.0,3.8,22.7,1,beleza_saude,pix,0
309,4,579.66,144.92,14.7,0.8,3.8,13.3,4,esporte_lazer,cartao_credito,0
397,1,229.59,229.59,12.2,3.2,3.0,18.7,6,esporte_lazer,pix,1
268,1,296.21,296.21,12.7,0.0,2.5,20.7,8,beleza_saude,pix,1
349,1,394.3,394.3,10.2,0.7,2.9,6.0,9,esporte_lazer,cartao_credito,1
51,1,116.34,116.34,5.8,2.4,5.0,25.5,2,telefonia,cartao_credito,0
356,2,265.97,132.99,22.1,0.0,4.8,10.3,3,telefonia,cartao_credito,1
68,2,214.56,107.28,20.4,6.1,3.2,12.9,7,relogios_presentes,boleto,0
129,1,271.94,271.94,21.5,3.1,4.2,11.4,1,esporte_lazer,boleto,1
55,1,337.07,337.07,8.8,0.0,4.9,11.6,6,relogios_presentes,cartao_credito,0
163,4,103.85,25.96,7.9,0.0,2.1,11.9,3,moveis_decoracao,boleto,1
300,3,565.02,188.34,9.5,5.3,5.0,7.8,6,informatica,cartao_credito,0
110,1,192.8,192.8,18.4,0.0,5.0,19.6,8,cama_mesa_banho,boleto,0
329,1,151.25,151.25,12.0,0.0,4.9,15.7,2,moveis_decoracao,boleto,1
244,1,37.05,37.05,8.7,3.4,5.0,14.2,5,brinquedos,pix,0
253,3,378.36,126.12,14.2,0.0,2.1,21.1,8,relogios_presentes,cartao_credito,1
375,3,322.92,107.64,7.6,0.3,3.9,25.6,8,moveis_decoracao,boleto,1
175,1,164.69,164.69,3.9,0.7,5.0,5.6,4,brinquedos,cartao_credito,1
141,2,51.91,25.96,12.8,0.0,4.1,24.7,3,relogios_presentes,cartao_credito,0
397,2,197.96,98.98,8.9,0.0,4.8,14.9,5,beleza_saude,cartao_credito,1
225,4,69.71,17.43,11.9,0.7,5.0,6.9,7,beleza_saude,cartao_credito,0
247,2,354.92,177.46,2.0,2.2,4.8,17.5,8,esporte_lazer,cartao_credito,0
122,4,161.36,40.34,6.6,0.0,3.8,14.3,8,esporte_lazer,pix,0
90,3,98.03,32.68,11.7,0.0,4.7,20.2,3,cama_mesa_banho,cartao_credito,0
72,2,219.72,109.86,2.9,3.6,2.4,15.9,9,brinquedos,cartao_debito,0
93,4,240.18,60.04,3.1,1.8,4.6,17.1,8,moveis_decoracao,cartao_credito,0
82,2,258.17,129.08,12.2,0.0,4.8,12.4,7,informatica,boleto,0
299,2,102.21,51.1,16.2,2.8,4.3,8.8,8,moveis_decoracao,cartao_credito,1
27,3,335.36,111.79,6.6,1.1,5.0,19.5,10,moveis_decoracao,pix,0
253,1,163.84,163.84,10.4,5.0,4.4,11.9,9,brinquedos,cartao_credito,1
379,2,43.13,21.56,10.6,2.2,4.2,17.4,2,cama_mesa_banho,cartao_credito,1
307,2,176.38,88.19,2.6,0.0,5.0,23.9,8,relogios_presentes,cartao_credito,0
164,2,174.92,87.46,19.1,0.0,3.1,14.0,6,informatica,boleto,0
28,4,172.89,43.22,10.9,0.0,5.0,19.2,5,relogios_presentes,pix,0
334,1,222.53,222.53,11.0,1.3,5.0,14.8,5,beleza_saude,pix,1
6,1,491.98,491.98,14.2,0.0,4.9,12.8,2,informatica,cartao_credito,0
274,3,179.73,59.91,2.6,0.0,3.7,5.6,10,informatica,pix,0
270,1,194.01,194.01,17.5,2.0,4.4,14.8,1,beleza_saude,cartao_credito,1
80,2,130.45,65.22,18.3,3.0,3.3,14.0,6,cama_mesa_banho,cartao_credito,0
297,2,179.45,89.72,12.8,0.2,3.5,9.8,10,cama_mesa_banho,cartao_credito,1
74,1,261.69,261.69,14.8,1.0,4.2,2.8,7,relogios_presentes,boleto,0
94,2,265.53,132.76,10.0,0.0,3.2,5.0,10,cama_mesa_banho,pix,0
325,1,412.94,412.94,17.2,0.0,3.9,25.7,10,brinquedos,boleto,1
391,2,49.59,24.8,7.1,0.0,3.0,15.2,1,cama_mesa_banho,cartao_credito,1
109,1,313.14,313.14,11.8,1.9,4.8,6.4,2,relogios_presentes,cartao_credito,0
368,3,285.0,95.0,12.2,1.1,5.0,11.4,2,beleza_saude,cartao_credito,1
365,5,63.8,12.76,11.8,0.0,5.0,15.1,4,telefonia,pix,0
308,2,407.5,203.75,18.4,0.0,3.1,17.7,4,moveis_decoracao,cartao_credito,1
60,2,72.92,36.46,25.1,0.0,3.2,13.6,4,esporte_lazer,pix,0
123,4,266.18,66.54,11.3,4.5,4.1,27.1,2,moveis_decoracao,cartao_credito,0
272,6,43.99,7.33,14.8,0.0,4.9,27.4,2,brinquedos,boleto,1
399,4,97.47,24.37,7.2,1.6,4.0,17.3,6,beleza_saude,boleto,1
326,2,271.14,135.57,18.2,0.6,5.0,12.8,6,moveis_decoracao,pix,1
171,2,278.25,139.12,8.9,0.0,4.7,17.3,4,beleza_saude,boleto,0
97,3,168.57,56.19,30.9,0.5,2.4,7.0,4,relogios_presentes,cartao_credito,1
384,1,431.33,431.33,2.0,0.0,4.3,21.0,5,relogios_presentes,cartao_credito,1
114,2,267.29,133.65,24.9,2.1,3.0,16.0,2,esporte_lazer,cartao_credito,1
140,1,340.64,340.64,17.9,0.0,3.6,7.8,2,esporte_lazer,boleto,1
385,2,173.52,86.76,5.3,1.3,3.8,11.5,1,brinquedos,cartao_credito,1
226,2,88.11,44.06,25.9,0.0,5.0,18.4,4,moveis_decoracao,boleto,0
109,3,87.48,29.16,6.4,0.0,4.2,5.0,1,informatica,pix,0
7,3,149.48,49.83,10.1,0.0,3.7,9.6,4,telefonia,cartao_credito,0
174,5,100.46,20.09,4.2,0.1,5.0,12.2,4,brinquedos,cartao_credito,0
394,2,95.91,47.96,11.1,1.8,3.3,20.9,3,cama_mesa_banho,cartao_credito,1
175,1,56.61,56.61,11.7,0.4,4.5,25.3,7,esporte_lazer,cartao_credito,0
281,2,156.0,78.0,17.0,2.8,4.9,17.3,2,moveis_decoracao,cartao_credito,1
104,2,55.73,27.86,26.6,3.1,4.4,2.0,3,beleza_saude,cartao_credito,1
311,2,153.88,76.94,8.9,1.3,3.3,8.3,10,relogios_presentes,cartao_credito,1
311,2,47.01,23.5,2.0,2.2,3.3,36.0,10,brinquedos,cartao_credito,1
245,4,144.45,36.11,15.9,5.6,4.8,15.9,2,moveis_decoracao,cartao_credito,0
309,3,261.53,87.18,8.7,0.0,5.0,2.0,3,informatica,cartao_credito,0
233,2,98.05,49.02,22.9,3.2,4.2,29.2,6,beleza_saude,cartao_debito,1
154,1,224.37,224.37,11.8,4.4,2.9,7.0,3,brinquedos,boleto,1
296,2,215.03,107.52,7.4,1.6,4.2,18.4,2,relogios_presentes,cartao_credito,1
334,3,117.28,39.09,5.9,5.3,5.0,8.1,4,brinquedos,boleto,1
337,1,53.96,53.96,15.7,4.9,3.2,28.2,10,cama_mesa_banho,boleto,1
89,4,314.28,78.57,10.3,0.0,3.9,6.5,2,brinquedos,cartao_credito,0
272,3,116.66,38.89,20.8,0.0,4.3,11.5,7,moveis_decoracao,boleto,0
6,4,466.71,116.68,10.7,1.8,5.0,21.3,10,brinquedos,pix,0
230,2,304.49,152.24,20.5,0.0,3.7,11.7,9,moveis_decoracao,pix,1
230,2,272.64,136.32,3.7,7.3,4.7,17.9,8,moveis_decoracao,cartao_credito,1
148,1,72.0,72.0,2.0,2.5,5.0,20.0,4,moveis_decoracao,cartao_credito,0
397,3,273.75,91.25,17.0,0.6,2.7,16.1,4,esporte_lazer,cartao_credito,1
353,2,365.17,182.58,9.2,0.0,2.9,8.3,7,relogios_presentes,cartao_credito,1
20,1,195.04,195.04,10.4,1.1,4.1,10.3,10,telefonia,pix,0
87,3,226.62,75.54,5.9,0.0,5.0,12.7,4,beleza_saude,cartao_debito,0
87,2,262.57,131.28,5.5,2.4,4.5,18.5,7,cama_mesa_banho,boleto,0
359,2,391.14,195.57,15.8,0.0,5.0,19.9,10,relogios_presentes,cartao_credito,1
209,2,239.96,119.98,11.9,4.0,2.5,16.2,8,relogios_presentes,cartao_credito,1
292,3,257.29,85.76,5.6,0.0,4.6,19.2,10,informatica,cartao_credito,0
324,5,219.45,43.89,16.7,0.0,1.4,5.5,4,beleza_saude,boleto,1
308,4,475.34,118.84,19.0,0.5,5.0,16.8,7,beleza_saude,cartao_credito,0
40,1,198.48,198.48,11.3,0.5,5.0,14.6,3,moveis_decoracao,boleto,0
60,3,256.16,85.39,18.0,0.3,3.9,18.0,1,informatica,cartao_debito,0
161,2,405.9,202.95,6.0,3.9,1.9,19.5,5,beleza_saude,cartao_credito,1
138,1,138.29,138.29,15.5,1.5,4.0,8.7,8,relogios_presentes,cartao_debito,0
300,1,529.62,529.62,13.0,2.5,5.0,14.3,5,relogios_presentes,cartao_credito,1
66,1,129.22,129.22,7.3,0.0,4.6,23.0,3,esporte_lazer,cartao_credito,0
151,6,99.01,16.5,24.3,1.6,5.0,16.8,10,cama_mesa_banho,cartao_credito,0
98,4,261.0,65.25,13.4,0.0,3.9,14.4,5,beleza_saude,cartao_credito,0
79,2,124.88,62.44,8.5,1.1,5.0,7.7,2,brinquedos,boleto,0
73,1,461.92,461.92,12.1,0.0,2.2,18.3,2,moveis_decoracao,boleto,0
82,3,633.94,211.31,6.8,3.8,3.5,6.7,2,moveis_decoracao,pix,0
227,1,101.49,101.49,5.1,0.7,2.9,13.9,10,relogios_presentes,cartao_credito,1
166,2,95.14,47.57,9.3,2.2,4.9,12.1,7,informatica,boleto,0
176,1,92.2,92.2,9.7,1.2,3.0,17.4,1,telefonia,boleto,0
194,4,43.06,10.76,7.2,5.0,5.0,11.4,6,telefonia,cartao_credito,0
297,2,122.51,61.26,19.5,0.0,4.9,13.0,5,esporte_lazer,cartao_credito,1
345,4,355.43,88.86,7.4,0.2,4.4,9.5,6,informatica,boleto,0
